"digits"	"sym"	"int"
8	0.18999219	-2.8030625
0	0.28905078	-3.00425
4	0.17439648	-2.9799375
1	0.12479883	-0.6433125
0	0.21552148	-3.5938125
7	0.11204297	-2.446125
9	0.16414062	-2.75425
6	0.22877148	-3.5505625
7	0.1684668	-3.364625
9	0.19323633	-3.479375
7	0.16215625	-3.688625
9	0.31258008	-5.162375
6	0.37748242	-5.4595
8	0.48124219	-4.2619375
1	0.1972168	-0.7253125
8	0.39850391	-5.1421875
5	0.40545312	-6.2274375
7	0.30887305	-5.4248125
3	0.39028711	-4.6720625
1	0.16160156	-0.482125
9	0.22826563	-3.2530625
5	0.32581836	-5.1521875
7	0.20403516	-4.382375
6	0.305625	-5.8485
3	0.32716211	-4.7526875
8	0.29498828	-3.6255
7	0.19595898	-3.7265625
7	0.15037695	-2.9729375
8	0.22382227	-3.1024375
0	0.38314062	-2.5246875
3	0.28974219	-4.1793125
1	0.13950586	-0.9530625
0	0.34419531	-1.66775
4	0.20059961	-2.8238125
8	0.63630273	-3.811125
1	0.25748828	-0.9090625
2	0.43359375	-3.0754375
1	0.21317188	-0.3318125
6	0.26438477	-4.9513125
6	0.29331641	-4.4920625
2	0.38183594	-4.813125
1	0.14039258	-0.50475
0	0.43210742	-3.254625
9	0.1662793	-2.6305
9	0.19646289	-3.268625
7	0.1552168	-3.012125
0	0.32331641	-2.8158125
4	0.17087695	-3.3160625
5	0.23612891	-4.33225
3	0.23024805	-4.4745
6	0.22305664	-3.5366875
2	0.32441602	-5.6034375
8	0.39998242	-5.83025
0	0.2550293	-2.693875
5	0.45595703	-5.719625
1	0.15374805	-1.035875
5	0.330375	-4.9874375
8	0.30944727	-4.920875
5	0.40119336	-7.3266875
3	0.30520703	-4.6108125
7	0.19602539	-4.35925
7	0.20631055	-3.800375
5	0.20789063	-3.1371875
3	0.42158008	-4.9910625
8	0.38100195	-4.0913125
0	0.38989063	-2.975
6	0.38578516	-5.4433125
1	0.2164375	-0.5284375
1	0.18120703	-0.5469375
7	0.2140918	-4.74425
0	0.34558203	-3.37725
1	0.15630078	-1.555375
0	0.32716602	-2.767
6	0.23917187	-5.222875
8	0.19657227	-2.5599375
5	0.19514063	-3.7558125
4	0.20785547	-3.4725
4	0.12346875	-2.673375
6	0.19100977	-3.729375
8	0.28523633	-5.0523125
5	0.21905469	-3.8708125
4	0.1775332	-4.1705625
4	0.16515234	-3.647125
3	0.39239062	-5.2711875
9	0.21150586	-3.543
5	0.41617578	-5.48325
6	0.30858789	-4.687
0	0.49319727	-3.079625
3	0.2800918	-3.8188125
9	0.30253906	-5.967375
1	0.16394531	-1.220625
2	0.30524609	-3.7535625
4	0.23612695	-3.9413125
4	0.23178906	-3.548875
1	0.13239258	-0.7931875
3	0.25068945	-3.924375
0	0.27432422	-2.5110625
4	0.24238281	-4.45375
4	0.18704102	-3.7403125
1	0.20820312	-0.5004375
0	0.30510547	-4.36925
4	0.30057422	-5.98275
1	0.16663672	-1.2071875
4	0.20570898	-3.3461875
1	0.19907422	-0.9955
0	0.40251367	-3.5608125
6	0.26789844	-4.5989375
3	0.34806445	-5.270625
9	0.23817383	-3.561625
5	0.30120898	-4.5260625
3	0.34435742	-4.3355625
0	0.4495	-2.537375
5	0.35631055	-5.519
8	0.30372656	-3.7325
7	0.21691016	-3.847
7	0.2174043	-3.4804375
3	0.26128711	-4.145875
5	0.30795703	-6.1831875
8	0.34957617	-4.8681875
5	0.27466602	-6.4654375
0	0.23525781	-3.2718125
2	0.20672852	-4.349125
5	0.32593555	-5.2068125
9	0.42124023	-5.3928125
7	0.28879688	-4.4715
1	0.2432207	-0.8563125
2	0.18959375	-3.477625
6	0.11754102	-2.3025625
3	0.19952148	-3.337
1	0.10604102	-0.3180625
1	0.099923828	-0.4315
6	0.22719727	-4.9126875
3	0.35097461	-5.6483125
1	0.11803906	-0.4515625
0	0.28123828	-2.438375
5	0.23947656	-3.9203125
6	0.13848047	-2.4273125
4	0.18184961	-4.1116875
1	0.11346094	-0.9969375
1	0.13479492	-1.7898125
1	0.087550781	-0.7065
0	0.22897461	-3.203625
3	0.22480859	-2.255625
0	0.31274219	-3.13875
4	0.14276953	-3.45125
7	0.28149414	-4.88575
5	0.35628711	-6.539625
2	0.3448418	-4.1620625
1	0.18500391	-0.453625
7	0.32181836	-5.1540625
7	0.1791875	-3.6853125
5	0.24758594	-5.0631875
2	0.19666016	-2.7878125
3	0.24904297	-4.2915
4	0.20420508	-4.030125
7	0.17175391	-2.844375
5	0.1999375	-3.966625
2	0.23275	-3.6356875
5	0.21671484	-4.16775
8	0.22933008	-1.4585
7	0.34576953	-4.79525
5	0.50546875	-2.978125
2	0.4310957	-3.0286875
6	0.39603125	-4.306
5	0.34544336	-5.7846875
5	0.34107617	-5.24025
1	0.16987305	-0.8109375
9	0.2403418	-4.1645625
0	0.273625	-3.2185
5	0.2635918	-5.0038125
5	0.26429297	-4.2974375
4	0.22185742	-4.004375
4	0.24718359	-3.56925
0	0.42280859	-3.1426875
5	0.34817773	-5.007625
4	0.28479102	-5.300125
0	0.4512207	-2.2161875
0	0.50483789	-3.899875
0	0.59392578	-2.6131875
9	0.26008984	-4.427875
9	0.30280664	-4.5919375
5	0.15477344	-3.1905625
5	0.20798828	-4.5903125
4	0.2156543	-4.505875
8	0.20953125	-2.31975
5	0.2029707	-4.5528125
5	0.16221484	-3.8394375
5	0.16737891	-4.012875
5	0.26544531	-4.9369375
5	0.22532617	-3.8934375
4	0.21286523	-2.987
1	0.18665039	-1.145625
5	0.27839258	-5.0685
5	0.39371289	-5.3565
5	0.4003418	-4.8186875
4	0.34011523	-5.440375
1	0.21882617	-0.8991875
4	0.35513477	-5.2988125
1	0.18990234	-1.227375
9	0.27208203	-3.9379375
6	0.34011914	-4.586625
8	0.33252148	-2.671125
6	0.29912695	-3.834875
3	0.41813477	-4.671875
3	0.27323828	-3.409
3	0.25547266	-3.1161875
3	0.2628418	-2.9529375
1	0.13131055	-0.839625
6	0.27871484	-4.2055625
2	0.30914844	-5.638125
8	0.33732617	-2.0031875
9	0.18618164	-3.519625
9	0.18985547	-2.84425
3	0.19487109	-3.5824375
3	0.20196289	-3.2884375
3	0.19740234	-3.2804375
1	0.12651562	-0.575875
2	0.18744141	-4.0124375
3	0.38274609	-3.323375
3	0.3116875	-3.424125
3	0.33639844	-4.3919375
1	0.1740918	-0.6516875
9	0.19902148	-3.129625
3	0.31269922	-4.47825
3	0.2705	-3.3024375
3	0.23283984	-3.2834375
0	0.3290957	-2.6263125
2	0.19954297	-4.1919375
3	0.35423242	-3.837
3	0.46185352	-4.74475
3	0.41732812	-3.825625
0	0.39325977	-3.343
9	0.25319922	-3.517625
3	0.32971875	-3.6864375
3	0.33603906	-3.70375
3	0.2912832	-3.3300625
1	0.15716602	-1.198625
2	0.25959375	-4.4963125
1	0.13534766	-0.5673125
9	0.23841602	-4.7885625
5	0.40289063	-5.0608125
7	0.16672461	-3.398875
3	0.22175977	-4.1065625
3	0.22531445	-4.0313125
2	0.29066602	-5.2228125
5	0.18193164	-4.0205
3	0.29275781	-4.2250625
3	0.35748437	-4.221125
3	0.39505078	-4.75675
3	0.43663086	-4.5245
4	0.30508008	-5.212875
3	0.28565039	-3.8091875
8	0.24621484	-2.1268125
8	0.26848047	-2.389375
6	0.37595117	-6.845625
6	0.35535352	-5.9386875
3	0.21031641	-3.1408125
0	0.30180859	-2.16275
3	0.21675781	-2.693
3	0.16562695	-2.3655
2	0.16261914	-3.700375
3	0.23851953	-4.312625
0	0.27366016	-3.7085625
3	0.29956055	-4.238375
1	0.15392969	-0.8336875
0	0.27574414	-3.3558125
3	0.3421875	-3.4231875
0	0.35397656	-1.859625
3	0.3277207	-3.7340625
0	0.36602734	-1.5118125
3	0.21192773	-2.841125
0	0.40507617	-2.5451875
3	0.27267773	-3.639
5	0.29921875	-5.0480625
9	0.18839844	-2.6835
3	0.25657617	-4.3558125
8	0.20867188	-2.972625
2	0.29131055	-5.148
4	0.15406055	-2.5658125
3	0.45179883	-3.507
2	0.56246484	-4.2535625
3	0.29808984	-4.7075625
0	0.28082617	-2.2118125
9	0.2490625	-3.720875
0	0.28570312	-1.774
7	0.24148242	-4.3440625
3	0.24998242	-3.8195625
3	0.24925391	-4.0321875
0	0.43242188	-1.561625
2	0.25485742	-3.544625
3	0.29440625	-4.072
0	0.52732813	-2.161125
0	0.5656875	-1.8881875
6	0.30757422	-4.07725
7	0.24851563	-4.2783125
1	0.17749023	-1.3291875
4	0.23794336	-4.468375
1	0.19226758	-0.76975
0	0.37178516	-3.7303125
6	0.23122266	-3.48075
0	0.27910352	-3.861875
4	0.17019531	-3.575625
1	0.12094922	-0.8600625
0	0.29399805	-3.1081875
2	0.16104883	-3.330625
3	0.13779102	-2.9471875
3	0.14456641	-2.916
3	0.17409766	-3.4580625
0	0.18329492	-3.2108125
2	0.046820312	-0.9586875
3	0.14902539	-3.169875
3	0.1850332	-3.9254375
3	0.1939082	-4.118375
0	0.25707813	-3.7184375
2	0.067253906	-1.4940625
3	0.28336523	-4.2206875
3	0.31816797	-3.9778125
1	0.17516211	-0.640875
8	0.26129297	-3.4439375
4	0.19077344	-3.2408125
4	0.16990234	-3.0521875
1	0.099724609	-0.323875
0	0.30579492	-2.78075
2	0.22654297	-4.5641875
4	0.24192773	-3.6948125
4	0.16608594	-3.4151875
1	0.13491797	-0.6651875
1	0.15436523	-0.9586875
0	0.372	-1.93875
4	0.23701172	-3.993
4	0.2071875	-4.224
1	0.12639453	-1.29225
0	0.30825586	-3.884125
2	0.28054102	-4.74375
4	0.29929883	-4.5318125
4	0.29557227	-4.465
1	0.20559375	-0.657125
1	0.20822461	-0.7538125
2	0.29606055	-4.3289375
8	0.36631055	-4.4484375
0	0.36222656	-4.23425
3	0.21966992	-3.706125
2	0.27980664	-4.7280625
2	0.37046094	-5.16625
5	0.24937305	-5.06975
5	0.21367187	-5.067625
1	0.11064453	-0.701125
8	0.21107031	-2.5110625
5	0.3006875	-3.8331875
9	0.20861133	-2.9079375
0	0.34605859	-3.7740625
7	0.23905859	-4.34175
5	0.31645703	-4.6393125
2	0.36050586	-5.13925
1	0.2133125	-0.990375
4	0.23220703	-3.9996875
3	0.21903711	-2.3874375
4	0.17206445	-3.643125
2	0.21078516	-3.50975
5	0.21133984	-4.653
3	0.23783594	-4.166125
0	0.18889648	-3.22025
3	0.25103711	-5.075625
2	0.17895703	-3.934375
5	0.26028125	-5.3745
3	0.25545898	-4.041
3	0.29107422	-4.6368125
5	0.36280859	-5.7243125
7	0.29775781	-4.6875
0	0.43997461	-1.7660625
0	0.38224414	-3.084
6	0.30176563	-5.1461875
0	0.42864844	-2.6571875
0	0.40037109	-2.6249375
7	0.36097461	-6.4238125
6	0.3050957	-3.9534375
0	0.22916406	-3.683875
2	0.26287891	-5.386375
0	0.32730664	-4.8165625
8	0.24078906	-3.714875
5	0.29311328	-4.3414375
2	0.41386719	-5.3438125
7	0.31773438	-5.2178125
3	0.25980859	-2.995
6	0.32823438	-4.709125
3	0.32877344	-5.270875
8	0.36097656	-4.47375
0	0.3907793	-2.0875625
5	0.22214258	-4.20075
4	0.105875	-2.0600625
3	0.25639453	-2.3706875
7	0.18129297	-3.3499375
7	0.17897461	-3.3109375
6	0.30285156	-5.0973125
3	0.32176758	-4.7096875
1	0.11556836	-0.6775625
3	0.31054492	-4.243875
8	0.22273828	-3.67025
4	0.18728125	-3.3040625
0	0.27055078	-1.3105
2	0.25487305	-4.266625
1	0.11764258	-0.402625
8	0.21485938	-2.81125
4	0.23586719	-4.0855
2	0.30711719	-6.25125
3	0.27562305	-3.7109375
0	0.46410742	-4.8941875
1	0.1232832	-0.8015625
3	0.19568164	-2.5778125
0	0.20561914	-2.3905625
9	0.16208008	-2.296625
0	0.24608203	-2.3425625
6	0.12105859	-2.527625
5	0.27653711	-4.9450625
0	0.38394531	-3.999875
5	0.27436328	-4.999875
3	0.26903906	-3.6906875
1	0.18051758	-0.4456875
4	0.14083398	-2.108625
1	0.13882031	-0.411375
1	0.095435547	-0.3585
7	0.19655469	-4.0448125
9	0.33885938	-5.4545
4	0.37617578	-6.118875
9	0.32371484	-4.491375
1	0.17983594	-1.146625
1	0.10081836	-0.3579375
0	0.25060937	-5.4385
5	0.21148828	-4.67825
6	0.2517832	-5.5881875
5	0.25700195	-5.4485
2	0.26615234	-6.0169375
9	0.21400977	-3.7804375
9	0.24474805	-3.388625
0	0.41775391	-2.2223125
2	0.21031055	-4.0326875
2	0.1327832	-2.80375
9	0.1511875	-2.6685
9	0.11748047	-2.1705
2	0.20666406	-3.6920625
8	0.15041211	-2.840125
2	0.24755078	-4.476
8	0.26586328	-1.8378125
2	0.2448418	-3.6040625
3	0.25396289	-4.1254375
4	0.16383984	-2.9104375
2	0.22137305	-4.4660625
8	0.16663672	-0.9226875
2	0.16068945	-2.8523125
0	0.20381836	-2.5619375
2	0.14626172	-2.79875
6	0.28070312	-4.0356875
3	0.32654883	-4.3288125
1	0.19230078	-1.6540625
8	0.33104102	-2.396
6	0.22875781	-3.6044375
3	0.25672656	-4.230875
1	0.15078711	-0.7690625
5	0.31710937	-4.3620625
0	0.338875	-3.906625
0	0.3464043	-3.0483125
0	0.42498437	-3.7625625
7	0.28470117	-5.518375
1	0.10748437	-0.9036875
8	0.24013281	-3.9851875
2	0.38603711	-5.7089375
5	0.2314668	-4.4350625
0	0.52079883	-3.961125
1	0.14973047	-0.452375
8	0.29282812	-3.0000625
2	0.36771484	-4.042875
0	0.46446094	-3.1174375
0	0.50749414	-4.0415625
1	0.27030078	-1.6701875
3	0.30117773	-4.08525
9	0.24578125	-3.537125
5	0.22239453	-4.231375
6	0.22660742	-3.98925
4	0.22544141	-4.4345625
8	0.21201367	-2.6100625
9	0.2194043	-3.8799375
0	0.2820918	-3.37775
1	0.13665039	-0.72075
5	0.23898828	-4.7155
5	0.36478711	-5.8079375
2	0.42561328	-5.0830625
7	0.28018164	-5.1475625
3	0.29326953	-4.7504375
6	0.36618555	-6.76
5	0.29875586	-5.5695
2	0.25457422	-4.7360625
7	0.28180273	-5.125
3	0.46342969	-3.82325
6	0.28746484	-4.5245625
5	0.41792383	-5.6728125
2	0.40423828	-5.0844375
7	0.22941797	-3.9183125
3	0.45973828	-3.94875
6	0.28910742	-3.9309375
2	0.23528906	-5.5748125
7	0.13844727	-3.4694375
3	0.15348438	-2.6431875
6	0.20044727	-3.71625
6	0.18832617	-3.489
7	0.19876758	-3.76275
6	0.18031055	-3.44725
2	0.23816602	-3.424875
2	0.22977344	-4.459
9	0.27573242	-5.548875
9	0.23580859	-4.9935
0	0.33263867	-3.347125
5	0.28633789	-6.1458125
7	0.16373633	-3.692
3	0.23408984	-3.4955
5	0.18764453	-4.048125
2	0.22573437	-5.1725625
3	0.20333984	-3.7419375
5	0.25813086	-3.672125
4	0.1859668	-3.8364375
0	0.3054375	-1.9735625
1	0.1055293	-0.610375
3	0.22732031	-4.0624375
0	0.30674414	-2.46875
2	0.24811523	-4.385125
4	0.23831445	-5.6046875
5	0.31997461	-4.7644375
3	0.16210352	-2.9211875
1	0.12122656	-1.3519375
9	0.15392383	-3.092
0	0.22599414	-1.5581875
6	0.17847266	-3.3421875
7	0.099566406	-2.39075
6	0.12914453	-2.9133125
0	0.22520898	-3.5239375
1	0.10492383	-0.9184375
2	0.19322656	-3.948625
0	0.37239258	-3.290125
7	0.19	-2.9119375
1	0.1434043	-0.8819375
8	0.25363281	-2.1921875
5	0.31799219	-3.949
1	0.13449609	-0.8108125
7	0.22447461	-3.3846875
7	0.19928711	-2.6759375
9	0.11631055	-1.8314375
0	0.17244727	-3.071125
7	0.11428711	-2.539875
6	0.13036719	-2.7336875
3	0.15866602	-2.873375
1	0.080568359	-0.575125
0	0.47981836	-2.9349375
7	0.41570703	-5.70025
6	0.4510293	-4.106875
1	0.092001953	-0.715875
6	0.1760957	-3.3080625
1	0.13867969	-0.859
0	0.29727539	-3.397
1	0.18249023	-1.704875
1	0.14428711	-0.579375
5	0.24804883	-4.5755625
0	0.30881445	-2.2698125
6	0.22874609	-4.1489375
1	0.1407832	-1.13525
1	0.1527168	-1.0211875
5	0.22599805	-4.295625
2	0.25514844	-3.4875
0	0.29321875	-3.302
5	0.26445117	-6.1681875
0	0.39125781	-2.5903125
3	0.26888086	-3.809625
5	0.2009082	-3.641875
0	0.38560742	-3.2704375
0	0.30654297	-2.1839375
3	0.28005078	-4.63375
1	0.1173418	-0.5135
9	0.1914668	-3.376375
2	0.33202344	-4.4995625
8	0.31439063	-1.372
2	0.43722656	-4.279375
2	0.3137832	-4.3058125
6	0.24329687	-3.3068125
2	0.26782227	-4.34
8	0.32114258	-3.879125
2	0.25541797	-3.2610625
3	0.2700332	-3.06725
4	0.12451758	-2.9953125
1	0.12603711	-0.642625
1	0.10416406	-1.4846875
2	0.33197852	-4.3599375
2	0.24795898	-3.6968125
1	0.14710938	-0.22725
3	0.21939063	-4.302
2	0.41069727	-6.33175
8	0.34213672	-2.21525
2	0.35206836	-4.7219375
2	0.30229102	-4.7425
8	0.31833984	-3.9101875
1	0.12719922	-0.9071875
3	0.30597656	-4.17525
7	0.1853418	-4.0305625
5	0.1526582	-3.2295625
6	0.25021875	-4.4340625
0	0.34260937	-1.451625
2	0.33002344	-4.5489375
9	0.32796484	-5.77075
0	0.32152344	-4.0238125
1	0.19366406	-0.4765
1	0.16120703	-0.412125
1	0.14616992	-0.3716875
6	0.32984766	-4.237625
5	0.28	-4.6884375
9	0.14826172	-3.133125
6	0.19756445	-4.0320625
8	0.18915625	-2.730375
1	0.12774414	-1.2005625
4	0.12781641	-3.3241875
6	0.35183594	-4.9570625
9	0.26300977	-3.754
1	0.20523242	-0.36
6	0.28196289	-3.4839375
0	0.50777344	-3.3566875
6	0.17928516	-2.8095
9	0.25852734	-4.3065
1	0.16234766	-0.581
6	0.22643555	-2.9925625
0	0.45166016	-4.38775
8	0.2424082	-4.52975
1	0.16658789	-0.4264375
0	0.34605078	-4.539
2	0.30280078	-5.24075
8	0.12989258	-2.002875
9	0.16587109	-3.019
1	0.11253125	-0.847
1	0.11959766	-0.6028125
5	0.28729883	-5.168375
6	0.27652734	-5.0469375
4	0.21462891	-4.4306875
1	0.20046875	-2.5005
5	0.24790039	-4.9433125
2	0.25445313	-3.2235625
6	0.23964258	-3.02975
1	0.17189844	-0.5083125
7	0.23572656	-3.5988125
8	0.16420898	-2.2751875
0	0.51006055	-1.950875
2	0.5255957	-5.70775
9	0.29725	-3.954375
0	0.46969531	-2.3004375
8	0.35279102	-1.1444375
8	0.37254492	-3.54475
3	0.25593945	-4.45375
7	0.19175	-3.8348125
0	0.27541992	-5.0645625
2	0.2941543	-5.671
9	0.18900781	-3.5194375
6	0.23642187	-4.082625
7	0.26298828	-4.5124375
4	0.323375	-5.2134375
4	0.22048047	-4.1625
8	0.32970117	-4.3779375
2	0.30228516	-4.418375
8	0.32062891	-3.608625
0	0.41696289	-3.655625
1	0.13027148	-1.22175
8	0.23587695	-3.104625
2	0.27196875	-4.4168125
8	0.20524414	-2.742625
0	0.25701367	-2.2314375
1	0.090445312	-1.3025
8	0.34828516	-4.4009375
7	0.24388672	-4.416375
1	0.23038086	-0.734625
2	0.3350332	-4.747125
4	0.29099414	-4.63425
8	0.4075293	-3.602375
7	0.31403516	-4.7519375
1	0.24347461	-0.5854375
1	0.2222168	-0.8699375
7	0.249375	-4.0724375
6	0.24691016	-5.0823125
8	0.27020117	-4.633875
1	0.15344531	-0.9359375
7	0.25215234	-4.9543125
5	0.24075195	-4.7785625
5	0.33158594	-4.5533125
9	0.23498242	-3.247
4	0.28833789	-5.0376875
0	0.45213672	-3.742375
2	0.32950586	-5.28025
5	0.25719141	-3.743625
3	0.35893164	-4.5775
8	0.34442578	-4.14075
0	0.39397461	-5.0691875
7	0.14244141	-2.752
3	0.20554492	-3.8453125
1	0.12721289	-1.0301875
9	0.26843555	-3.3073125
4	0.20483008	-3.5805
7	0.23822656	-4.2061875
3	0.26416797	-4.048625
1	0.14048633	-0.548125
0	0.3027832	-1.9758125
6	0.30623242	-5.047625
2	0.28805859	-4.6735
9	0.27248438	-4.0574375
2	0.27817773	-5.013
1	0.14204102	-0.9299375
6	0.2612793	-4.6709375
0	0.29420313	-1.9199375
2	0.3691582	-5.221
2	0.26773242	-4.181625
9	0.27610547	-4.5
5	0.21408984	-4.0924375
7	0.19458008	-3.5919375
7	0.19827148	-3.9509375
2	0.30394922	-5.17475
9	0.23702148	-4.3444375
9	0.30314062	-5.2896875
2	0.29885547	-5.465125
8	0.28167188	-1.3150625
5	0.3429043	-4.523625
3	0.29808984	-4.03125
6	0.24193164	-3.122625
9	0.20847656	-2.4965625
0	0.50944336	-3.7714375
0	0.60116992	-1.4695625
0	0.54976758	-0.798875
5	0.40263672	-5.2531875
5	0.20539453	-4.3329375
2	0.23125195	-4.1251875
7	0.11911719	-2.54775
3	0.203625	-4.27825
6	0.16492187	-3.25625
0	0.26674219	-3.784625
5	0.33398242	-4.921625
8	0.33244727	-5.4505
1	0.14331055	-0.5680625
9	0.14062305	-2.6523125
6	0.23319922	-5.2978125
6	0.24421875	-5.166
2	0.27708008	-3.813875
0	0.24304883	-3.1459375
8	0.25854297	-1.9469375
5	0.31304102	-5.107625
7	0.13181055	-2.4746875
0	0.26878906	-2.6270625
3	0.22920898	-4.2850625
3	0.26645117	-3.9381875
0	0.28439453	-2.960375
5	0.27183984	-5.1100625
0	0.21825195	-3.4581875
3	0.21803711	-2.5533125
2	0.29437695	-4.4804375
4	0.20837891	-3.922875
2	0.21803125	-4.6393125
0	0.22953125	-4.0635
8	0.28335937	-5.64725
3	0.33880469	-3.9513125
7	0.23883203	-4.2444375
0	0.27570117	-2.78825
1	0.1275957	-0.4744375
3	0.20491992	-3.25725
8	0.21907617	-2.309
1	0.114125	-0.3439375
3	0.30881055	-3.461625
8	0.20453516	-2.7575
7	0.19692187	-3.781625
1	0.1231543	-0.2958125
1	0.12404102	-1.078
8	0.24589844	-2.381375
6	0.099	-2.1715625
0	0.44528125	-3.1585
6	0.42770703	-5.0911875
1	0.27432812	-1.215
8	0.38547461	-3.8594375
3	0.41218555	-5.1688125
0	0.12339844	-2.0333125
6	0.18293945	-3.1890625
1	0.094205078	-0.4821875
0	0.20134375	-1.7034375
7	0.14575	-3.0774375
4	0.20713672	-3.63925
4	0.17456055	-2.679625
1	0.13792578	-0.669875
9	0.17652344	-2.8240625
9	0.1517207	-2.4916875
4	0.23809375	-4.2235625
4	0.24439453	-4.17375
1	0.17559766	-1.279625
4	0.27764062	-4.09275
4	0.24061133	-4.476625
4	0.19609766	-1.8271875
4	0.23668555	-3.42625
1	0.15954297	-0.5095625
1	0.16238672	-0.7190625
2	0.28741406	-6.508375
5	0.31008008	-5.411625
5	0.36270117	-5.643375
4	0.27467578	-4.279375
6	0.41494922	-6.254125
0	0.44310742	-3.224625
2	0.27556055	-4.5849375
6	0.26510352	-4.29625
5	0.26446094	-4.773
0	0.35807031	-2.4820625
5	0.2559707	-4.602625
2	0.19014453	-3.5728125
6	0.14791016	-3.037625
1	0.099089844	-0.5843125
8	0.18537305	-2.150125
4	0.13169336	-2.097
2	0.47537305	-4.7585
6	0.26779102	-3.713875
5	0.38399023	-4.735
0	0.3515918	-1.2735625
6	0.30507812	-4.618125
2	0.33665625	-4.9698125
6	0.25939062	-4.4408125
5	0.31316406	-5.430125
0	0.44529687	-1.3795
5	0.31185352	-4.9824375
7	0.15851562	-3.6440625
2	0.33357617	-5.66975
0	0.28163281	-3.179375
8	0.2485918	-3.072625
6	0.19146484	-3.2836875
7	0.16992578	-3.4936875
4	0.25162305	-3.468375
0	0.29655078	-0.9794375
7	0.17355273	-3.04975
7	0.14199219	-2.8046875
5	0.31124219	-6.1073125
2	0.29271875	-4.6921875
7	0.28924414	-6.0709375
3	0.29636133	-3.4575
6	0.328875	-6.424
8	0.2670332	-4.2991875
9	0.21776758	-3.8276875
1	0.13301367	-0.365
1	0.14988672	-0.6948125
9	0.24952539	-3.982125
8	0.32821484	-3.377375
9	0.16107227	-2.714625
1	0.12496484	-0.490625
0	0.29110156	-2.9788125
2	0.098136719	-1.4321875
8	0.27573242	-2.024875
9	0.2645	-3.494875
5	0.293625	-4.611625
0	0.38279883	-3.2830625
6	0.31377148	-4.4531875
7	0.18808789	-3.8718125
9	0.25783594	-3.97125
9	0.2089707	-2.9054375
6	0.22067578	-3.08325
6	0.20544336	-3.30175
7	0.077703125	-1.7349375
7	0.091894531	-1.8661875
0	0.46189453	-3.329875
7	0.27551563	-4.810875
1	0.17290039	-0.6088125
8	0.27304883	-2.7235625
5	0.3272793	-5.0328125
1	0.17580078	-1.0739375
7	0.2065918	-3.79375
7	0.24606641	-4.011125
9	0.26019922	-3.834125
0	0.28016797	-2.0644375
7	0.22251758	-4.223375
0	0.26932422	-1.75025
9	0.21431445	-3.4475625
4	0.18350391	-3.443625
5	0.30435937	-6.94625
0	0.31682227	-3.2665
3	0.31855273	-4.2399375
5	0.28625391	-5.183375
0	0.35025195	-4.0530625
8	0.35416211	-5.13225
9	0.29102344	-4.49575
1	0.18552734	-0.451625
1	0.17061133	-0.6801875
7	0.20078906	-3.7110625
8	0.2853125	-2.308875
9	0.22511328	-3.103875
1	0.12242383	-0.682625
1	0.14089453	-0.61575
4	0.18082227	-3.4686875
8	0.35437891	-3.67175
9	0.2420918	-4.2074375
1	0.22610742	-1.3413125
1	0.17572852	-0.45175
5	0.30619336	-5.593375
7	0.17662891	-4.19575
5	0.2345	-5.0680625
2	0.22839258	-3.99575
7	0.14820898	-3.221625
5	0.18423828	-4.0299375
7	0.40796094	-6.3503125
5	0.37297266	-4.1598125
2	0.36239258	-5.0970625
6	0.32701953	-4.8238125
6	0.3604707	-4.7850625
7	0.28318945	-4.6805625
5	0.36199023	-5.0789375
2	0.39016797	-4.9833125
2	0.37181836	-4.92175
8	0.48145117	-3.388
5	0.37275586	-7.081375
5	0.35354297	-7.0851875
4	0.27303906	-3.137875
1	0.18260742	-0.348375
1	0.13801367	-0.5496875
5	0.35895703	-6.632125
9	0.25726172	-4.3054375
9	0.30747852	-5.424875
3	0.33329102	-5.1855625
7	0.21027539	-4.002
8	0.27879883	-4.7460625
3	0.29873633	-4.0429375
2	0.34039844	-5.828875
1	0.11638867	-0.3818125
8	0.19296289	-2.1853125
7	0.14532031	-2.90125
1	0.1700625	-0.4009375
1	0.27775586	-1.43175
2	0.3381582	-5.9806875
8	0.27455664	-1.5620625
8	0.24530078	-2.4893125
0	0.33358203	-3.0415
0	0.37255273	-4.0279375
1	0.11418945	-0.9640625
8	0.31470898	-5.022375
5	0.41917187	-5.483375
4	0.18887695	-3.8695
0	0.28870508	-4.330625
3	0.33156641	-3.792
6	0.35847852	-5.94475
8	0.37425977	-6.9378125
0	0.36936914	-3.5874375
0	0.47980859	-3.3043125
9	0.23399219	-2.62225
7	0.23077344	-4.6613125
2	0.26001172	-3.86525
1	0.15311328	-1.0805
7	0.18275195	-3.747
7	0.18873437	-3.9215625
5	0.068048828	-0.315
7	0.23742969	-4.69325
2	0.27386914	-3.9796875
2	0.3414082	-4.7151875
1	0.15641602	-0.9435
5	0.31582422	-4.7633125
5	0.19463281	-4.043
8	0.18386523	-2.3635
8	0.22955859	-3.2878125
9	0.27423047	-5.4185625
6	0.35266797	-6.0053125
7	0.27406641	-5.22475
4	0.29649805	-4.5945
0	0.27773047	-3.5765625
8	0.20196094	-2.5460625
6	0.20885156	-2.680375
0	0.31573633	-3.224125
2	0.19181836	-4.0843125
6	0.23266016	-3.5296875
7	0.23213672	-4.9410625
4	0.21605664	-4.026625
2	0.25605078	-4.6960625
0	0.29299805	-3.0075
6	0.2960625	-5.3981875
6	0.37524414	-5.9794375
